turnover_cap,no_external_width,D44_width,D398_width,D577_width
0.10118236472945892,1.1115274757292877,1.0108251915536164,,
0.10316633266533067,1.1139635058835178,1.0130405219894782,,
0.10515030060120241,1.116410237126348,1.0152655840155802,,
0.10713426853707415,1.118867740125235,1.0175004418970406,,
0.1091182364729459,1.1213360861712358,1.0197451604660823,,
0.11110220440881763,1.1238153471859031,1.021999805128301,,
0.11308617234468937,1.1263055957282695,1.0242644418690185,,
0.11507014028056112,1.1288069050019267,1.02653913725972,,
0.11705410821643286,1.1313193488621978,1.028823958464576,,
0.1190380761523046,1.1338430018234082,1.031118973247055,,
0.12102204408817635,1.1363779390662503,1.0334242499766213,,
0.1230060120240481,1.1389242364452503,1.0357398576355246,,
0.12498997995991984,1.1414819704963346,1.0380658658256812,,
0.12697394789579158,1.1440512184444975,1.0404023447756472,,
0.12895791583166333,1.146632058211574,1.0427493653476874,,
0.13094188376753507,1.1492245684241176,1.0451069990449378,,
0.13292585170340682,1.151828828421385,1.0474753180186689,,
0.13490981963927856,1.154444918263429,1.0498543950756447,,
0.1368937875751503,1.1570729187393043,1.052244303685584,,
0.13887775551102205,1.1597129113753823,1.0546451179887237,,
0.1408617234468938,1.162364978443783,1.0570569128034855,,
0.14284569138276554,1.1650292029709204,1.0594797636342475,,
0.14482965931863728,1.1677056687461678,1.0619137466792243,,
0.14681362725450903,1.170394460330641,1.0643589388384553,,
0.14879759519038077,1.1730956630661056,1.0668154177219031,,
0.15078156312625252,1.1758093630840036,1.0692832616576649,,
0.15276553106212426,1.1785356473146111,1.0717625497002976,,
0.154749498997996,1.1812746034963193,1.0742533616392607,,
0.15673346693386775,1.1840263201850467,1.0767557780074744,,
0.1587174348697395,1.1867908867637849,1.0792698800900002,,
0.1607014028056112,1.1895683934522736,1.0817957499328406,,
0.16268537074148295,1.1923589313168192,1.0843334703518668,,
0.1646693386773547,1.1951625922802445,1.0868831249418682,,
0.16665330661322644,1.1979794691319832,1.0894447980857314,,
0.1686372745490982,1.2008096555383168,1.09201857496375,,
0.17062124248496993,1.2036532460527571,1.0946045415630672,,
0.17260521042084168,1.2065103361265757,1.0972027846872496,,
0.17458917835671342,1.2093810221194836,1.0998133919660016,,
0.17657314629258516,1.2122654013104663,1.102436451865016,,
0.1785571142284569,1.2151635719087703,1.1050720536959682,,
0.18054108216432865,1.2180756330650517,1.1077202876266523,,
0.1825250501002004,1.2210016848826812,1.1103812446912633,,
0.18450901803607214,1.2239418284292165,1.1130550168008297,,
0.1864929859719439,1.2268961657480384,1.115741696753795,,
0.18847695390781563,1.2298647998701555,1.118441378246754,,
0.19046092184368738,1.2328478348261835,1.1211541558853453,,
0.19244488977955912,1.2358453756584964,1.1238801251953026,,
0.19442885771543086,1.2388575284335561,1.1266193826336675,,
0.1964128256513026,1.241884400254423,1.1293720256001658,,
0.19839679358717435,1.2449260992734514,1.132138152448754,,
0.2003807615230461,1.2479827347051708,1.134917862499331,,
0.20236472945891784,1.2510544168393574,1.1377112560496287,,
0.20434869739478959,1.2541412570542978,1.140518434387272,,
0.20633266533066133,1.2572433678302548,1.1433394998020248,,
0.20831663326653307,1.2603608627631264,1.1461745555982117,,
0.21030060120240482,1.2634938565783134,1.1490237061073296,,
0.21228456913827656,1.266642465144793,1.151887056700846,,
0.2142685370741483,1.2698068054894036,1.154764713803189,,
0.21625250501002005,1.2729869958113427,1.1576567849049328,,
0.2182364729458918,1.2761831554968852,1.1605633785761822,,
0.22022044088176354,1.2793954051343235,1.1634846044801583,,
0.22220440881763526,1.282623866529133,1.1664205733869912,,
0.224188376753507,1.2858686627193687,1.1693713971877213,,
0.22617234468937875,1.2891299179912952,1.172337188908513,,
0.2281563126252505,1.2924077578952564,1.1753180627250868,,
0.23014028056112223,1.2957023092617863,1.1783141339773702,,
0.23212424849699398,1.2990137002179687,1.1813255191843763,,
0.23410821643286572,1.3023420602040465,1.1843523360593071,,
0.23609218436873747,1.3056875199902886,1.1873947035248924,,
0.2380761523046092,1.3090502116941167,1.1904527417289663,,
0.24006012024048096,1.3124302687974971,1.1935265720602812,,
0.2420440881763527,1.315827826164603,1.1966163171645718,,
0.24402805611222445,1.319243020059753,1.1997221009608678,,
0.2460120240480962,1.3226759881656271,1.202844048658059,,
0.24799599198396793,1.3261268696017703,1.2059822867717227,,
0.24997995991983968,1.3295958049433847,1.2091369431412147,,
0.2519639278557114,1.33308293624042,1.2123081469470274,,
0.25394789579158317,1.3365884070369618,1.2154960287284249,,
0.2559318637274549,1.3401123623909281,1.218700720401352,,
0.25791583166332666,1.3436549488940803,1.2219223552766343,,
0.2598997995991984,1.3472163146923486,1.2251610680784615,,
0.26188376753507014,1.3507966095064843,1.228416994963168,,
0.2638677354709419,1.3543959846530407,1.2316902735383146,,
0.26585170340681363,1.3580145930656926,1.2349810428820742,,
0.2678356713426854,1.3616525893168954,1.2382894435629304,,
0.2698196392785571,1.3653101296398944,1.2416156176596929,,
0.27180360721442887,1.3689873719510914,1.2449597087818365,,
0.2737875751503006,1.372684475872773,1.2483218620901704,,
0.27577154308617235,1.3764016027562054,1.2517022243178422,,
0.2777555110220441,1.380138915705109,1.2551009437916838,,
0.27973947895791584,1.3838965795995157,1.258518170453909,,
0.2817234468937876,1.3876747611200162,1.2619540558841622,,
0.28370741482965933,1.3914736287724045,1.2654087533219314,,
0.2856913827655311,1.3952933529127314,1.2688824176893323,,
0.2876753507014028,1.3991341057727695,1.272375205614265,,
0.28965931863727457,1.4029960614858998,1.2758872754539559,,
0.2916432865731463,1.4068793961134298,1.2794187873188914,,
0.29362725450901805,1.4107842876713483,1.2829699030971489,,
0.2956112224448898,1.4147109161575284,1.2865407864791352,,
0.29759519038076154,1.4186594635793845,1.2901316029827377,,
0.2995791583166333,1.422630113981995,1.293742519978899,,
0.30156312625250503,1.4266230534766984,1.297373706717623,,
0.3035470941883768,1.4306384702701713,1.3010253343544178,,
0.3055310621242485,1.4346765546940006,1.304697575977189,,
0.30751503006012026,1.4387374992347568,1.3083906066335884,,
0.309498997995992,1.4428214985645782,1.3121046033588273,,
0.31148296593186375,1.4469287495722825,1.315839745203969,,
0.3134669338677355,1.4510594513950021,1.3195962132646997,,
0.31545090180360724,1.4552138054503747,1.3233741907105996,,
